employee_id,employee_name,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,performance_rating
1356,Employee 1356,34,5.0,3,52.0,46,8.0,4.0,8.0,Low
1357,Employee 1357,43,8.0,2,54.0,42,9.0,1.0,7.0,Low
1358,Employee 1358,34,7.0,4,55.0,48,9.0,3.0,8.0,Low
1359,Employee 1359,22,9.0,0,50.0,40,7.0,2.0,8.0,Low
1360,Employee 1360,46,5.0,4,86.0,46,6.0,2.0,6.0,Low
1361,Employee 1361,43,7.0,2,61.0,33,5.0,6.0,7.0,Low
1362,Employee 1362,20,6.0,0,54.0,36,7.0,9.0,9.0,Low
1363,Employee 1363,28,8.0,4,64.0,40,7.0,6.0,6.0,Low
1364,Employee 1364,29,9.0,4,79.0,47,7.0,1.0,7.0,Low
1365,Employee 1365,27,7.0,4,95.0,41,6.0,4.0,9.0,Low
1366,Employee 1366,22,6.0,4,60.0,44,5.0,1.0,9.0,Low
1367,Employee 1367,39,6.0,4,76.0,44,9.0,5.0,5.0,Low
1368,Employee 1368,57,6.0,3,73.0,36,7.0,3.0,7.0,Low
1369,Employee 1369,34,6.0,0,93.0,46,5.0,4.0,9.0,Low
1370,Employee 1370,45,7.0,3,98.0,42,8.0,1.0,6.0,Low
1371,Employee 1371,51,9.0,2,97.0,46,8.0,7.0,9.0,Low
1372,Employee 1372,53,7.0,2,59.0,49,7.0,8.0,8.0,Low
1373,Employee 1373,39,6.0,4,96.0,37,8.0,3.0,6.0,Low
1374,Employee 1374,21,5.0,4,51.0,40,9.0,6.0,6.0,Low
1375,Employee 1375,56,7.0,0,85.0,43,8.0,6.0,6.0,Low
1376,Employee 1376,40,7.0,2,51.0,42,7.0,2.0,6.0,Low
1377,Employee 1377,27,8.0,1,56.0,46,9.0,4.0,5.0,Low
1378,Employee 1378,24,8.0,4,53.0,43,7.0,7.0,7.0,Low
1379,Employee 1379,34,6.0,2,86.0,41,5.0,9.0,9.0,Low
1380,Employee 1380,22,5.0,0,99.0,47,5.0,7.0,6.0,Low
1381,Employee 1381,39,9.0,4,80.0,47,9.0,2.0,9.0,Low
1382,Employee 1382,23,6.0,4,98.0,44,9.0,4.0,5.0,Low
1383,Employee 1383,25,9.0,3,55.0,38,9.0,5.0,9.0,Low
1384,Employee 1384,54,9.0,3,79.0,46,5.0,2.0,8.0,Low
1385,Employee 1385,58,7.0,2,64.0,31,8.0,2.0,9.0,Low
1386,Employee 1386,51,7.0,4,76.0,45,5.0,2.0,5.0,Low
1387,Employee 1387,28,5.0,1,75.0,44,9.0,4.0,7.0,Low
1388,Employee 1388,47,6.0,4,55.0,38,9.0,2.0,5.0,Low
1389,Employee 1389,30,7.0,4,68.0,44,8.0,3.0,7.0,Low
1390,Employee 1390,51,9.0,3,75.0,46,9.0,8.0,5.0,Low
1391,Employee 1391,20,6.0,1,58.0,47,6.0,8.0,5.0,Low
1392,Employee 1392,34,6.0,2,54.0,38,8.0,4.0,9.0,Low
1393,Employee 1393,26,5.0,2,51.0,33,6.0,3.0,6.0,Low
1394,Employee 1394,39,8.0,3,94.0,31,8.0,9.0,8.0,Low
1395,Employee 1395,39,8.0,3,51.0,32,6.0,8.0,5.0,Low
1396,Employee 1396,22,6.0,2,58.0,48,7.0,1.0,6.0,Low
1397,Employee 1397,25,5.0,4,90.0,42,9.0,9.0,5.0,Low
1398,Employee 1398,43,8.0,1,75.0,34,7.0,1.0,6.0,Low
1399,Employee 1399,49,9.0,2,67.0,42,9.0,4.0,8.0,Low
1400,Employee 1400,44,8.0,2,95.0,49,9.0,3.0,5.0,Low
1401,Employee 1401,36,7.0,1,58.0,47,7.0,4.0,5.0,Low
1402,Employee 1402,49,8.0,4,88.0,30,6.0,1.0,8.0,Low
1403,Employee 1403,40,5.0,1,58.0,39,8.0,8.0,8.0,Low
1404,Employee 1404,45,5.0,1,68.0,44,7.0,7.0,9.0,Low
1405,Employee 1405,28,5.0,1,84.0,30,5.0,7.0,8.0,Low
1406,Employee 1406,27,5.0,2,88.0,31,9.0,8.0,6.0,Low
1407,Employee 1407,33,7.0,1,62.0,49,6.0,3.0,7.0,Low
1408,Employee 1408,54,8.0,3,66.0,47,7.0,4.0,7.0,Low
1409,Employee 1409,21,7.0,4,63.0,42,8.0,1.0,9.0,Low
1410,Employee 1410,54,5.0,0,90.0,32,5.0,5.0,9.0,Low
1411,Employee 1411,38,8.0,3,89.0,40,7.0,2.0,8.0,Low
1412,Employee 1412,31,9.0,3,79.0,40,7.0,8.0,6.0,Low
1413,Employee 1413,20,5.0,4,83.0,37,6.0,5.0,8.0,Low
1414,Employee 1414,52,6.0,3,88.0,46,9.0,9.0,6.0,Low
1415,Employee 1415,32,6.0,4,89.0,31,7.0,8.0,8.0,Low
1416,Employee 1416,58,7.0,4,74.0,38,8.0,3.0,5.0,Low
1417,Employee 1417,44,9.0,4,90.0,41,5.0,4.0,5.0,Low
1418,Employee 1418,42,9.0,0,75.0,34,6.0,1.0,9.0,Low
1419,Employee 1419,35,9.0,2,92.0,47,8.0,2.0,5.0,Low
1420,Employee 1420,59,6.0,0,58.0,43,7.0,9.0,7.0,Low
1421,Employee 1421,35,9.0,3,81.0,37,9.0,6.0,6.0,Low
1422,Employee 1422,25,6.0,2,72.0,31,5.0,1.0,9.0,Low
1423,Employee 1423,22,7.0,3,93.0,33,6.0,2.0,8.0,Low
1424,Employee 1424,20,8.0,0,69.0,46,8.0,3.0,5.0,Low
1425,Employee 1425,36,7.0,1,57.0,45,9.0,6.0,6.0,Low
1426,Employee 1426,44,9.0,1,67.0,37,9.0,2.0,9.0,Low
1427,Employee 1427,33,7.0,2,73.0,49,9.0,7.0,5.0,Low
1428,Employee 1428,22,7.0,2,84.0,36,6.0,7.0,8.0,Low
1429,Employee 1429,53,8.0,2,62.0,32,9.0,4.0,7.0,Low
1430,Employee 1430,46,9.0,0,76.0,48,7.0,3.0,7.0,Low
1431,Employee 1431,58,8.0,1,59.0,33,8.0,9.0,7.0,Low
1432,Employee 1432,30,5.0,1,75.0,36,6.0,5.0,7.0,Low
1433,Employee 1433,55,7.0,4,89.0,31,9.0,4.0,8.0,Low
1434,Employee 1434,56,9.0,3,80.0,45,7.0,3.0,5.0,Low
1435,Employee 1435,31,6.0,0,95.0,44,9.0,2.0,6.0,Low
1436,Employee 1436,55,9.0,1,50.0,30,5.0,5.0,6.0,Low
1437,Employee 1437,28,9.0,3,64.0,44,8.0,4.0,7.0,Low
1438,Employee 1438,39,7.0,4,73.0,41,5.0,6.0,9.0,Low
1439,Employee 1439,40,8.0,3,98.0,41,8.0,1.0,6.0,Low
1440,Employee 1440,54,5.0,4,57.0,47,8.0,7.0,5.0,Low
1441,Employee 1441,39,7.0,0,97.0,49,7.0,2.0,5.0,Low
1442,Employee 1442,29,8.0,0,83.0,40,6.0,8.0,8.0,Low
1443,Employee 1443,33,8.0,2,55.0,48,5.0,2.0,8.0,Low
1444,Employee 1444,38,5.0,4,90.0,45,5.0,1.0,9.0,Low
1445,Employee 1445,45,7.0,3,90.0,41,7.0,1.0,6.0,Low
1446,Employee 1446,29,6.0,4,69.0,46,7.0,1.0,5.0,Low
1447,Employee 1447,33,5.0,3,55.0,36,9.0,3.0,9.0,Low
1448,Employee 1448,36,5.0,1,54.0,40,6.0,1.0,9.0,Low
1449,Employee 1449,51,9.0,4,79.0,43,7.0,5.0,9.0,Low
1450,Employee 1450,56,8.0,3,53.0,48,6.0,7.0,6.0,Low
1451,Employee 1451,45,9.0,2,80.0,43,7.0,1.0,8.0,Low
1452,Employee 1452,25,5.0,1,98.0,47,5.0,4.0,8.0,Low
1453,Employee 1453,31,8.0,4,54.0,49,5.0,1.0,9.0,Low
1454,Employee 1454,51,8.0,1,62.0,43,9.0,2.0,7.0,Low
1455,Employee 1455,35,6.0,1,97.0,36,5.0,6.0,5.0,Low
1456,Employee 1456,41,8.0,4,62.0,45,6.0,6.0,7.0,Low
1457,Employee 1457,30,8.0,3,97.0,32,7.0,7.0,9.0,Low
1458,Employee 1458,34,8.0,0,70.0,38,6.0,8.0,9.0,Low
1459,Employee 1459,21,9.0,3,78.0,37,8.0,4.0,9.0,Low
1460,Employee 1460,54,6.0,0,99.0,32,8.0,2.0,5.0,Low
1461,Employee 1461,47,6.0,0,68.0,36,8.0,6.0,8.0,Low
1462,Employee 1462,37,9.0,1,50.0,44,5.0,2.0,6.0,Low
1463,Employee 1463,45,9.0,3,69.0,35,9.0,4.0,6.0,Low
1464,Employee 1464,45,6.0,2,61.0,32,5.0,5.0,9.0,Low
1465,Employee 1465,32,6.0,1,51.0,41,5.0,2.0,7.0,Low
1466,Employee 1466,40,8.0,1,90.0,31,5.0,5.0,8.0,Low
1467,Employee 1467,35,5.0,0,50.0,48,7.0,1.0,6.0,Low
1468,Employee 1468,31,5.0,4,96.0,31,5.0,6.0,6.0,Low
1469,Employee 1469,26,5.0,3,82.0,48,8.0,3.0,5.0,Low
1470,Employee 1470,24,9.0,0,54.0,44,9.0,5.0,8.0,Low
1471,Employee 1471,59,5.0,0,73.0,41,9.0,4.0,9.0,Low
1472,Employee 1472,27,8.0,4,57.0,30,7.0,1.0,6.0,Low
1473,Employee 1473,49,9.0,3,67.0,48,7.0,9.0,8.0,Low
1474,Employee 1474,49,5.0,3,57.0,48,8.0,9.0,6.0,Low
1475,Employee 1475,56,6.0,1,90.0,32,8.0,3.0,9.0,Low
1476,Employee 1476,21,6.0,2,70.0,43,7.0,7.0,5.0,Low
1477,Employee 1477,55,7.0,1,93.0,48,6.0,8.0,5.0,Low
1478,Employee 1478,40,8.0,4,76.0,49,5.0,4.0,5.0,Low
1479,Employee 1479,20,5.0,1,88.0,33,5.0,9.0,7.0,Low
1480,Employee 1480,42,9.0,2,94.0,37,5.0,7.0,7.0,Low
1481,Employee 1481,28,8.0,3,53.0,44,5.0,8.0,6.0,Low
1482,Employee 1482,39,7.0,3,65.0,33,7.0,3.0,9.0,Low
1483,Employee 1483,47,8.0,2,62.0,36,5.0,1.0,7.0,Low
1484,Employee 1484,46,7.0,1,77.0,48,7.0,8.0,9.0,Low
1485,Employee 1485,30,7.0,1,61.0,41,6.0,1.0,9.0,Low
1486,Employee 1486,26,8.0,3,82.0,34,7.0,1.0,8.0,Low
1487,Employee 1487,43,6.0,0,63.0,31,6.0,3.0,5.0,Low
1488,Employee 1488,30,8.0,0,53.0,32,8.0,4.0,5.0,Low
1489,Employee 1489,58,6.0,2,54.0,35,7.0,1.0,5.0,Low
1490,Employee 1490,48,9.0,1,76.0,48,7.0,7.0,8.0,Low
1491,Employee 1491,56,5.0,4,95.0,31,5.0,1.0,5.0,Low
1492,Employee 1492,44,5.0,1,50.0,49,8.0,7.0,9.0,Low
1493,Employee 1493,55,6.0,4,64.0,37,7.0,7.0,8.0,Low
1494,Employee 1494,44,8.0,4,84.0,41,7.0,3.0,7.0,Low
1495,Employee 1495,35,8.0,1,77.0,41,9.0,6.0,8.0,Low
1496,Employee 1496,48,6.0,0,60.0,45,9.0,2.0,8.0,Low
1497,Employee 1497,55,5.0,4,68.0,40,6.0,2.0,9.0,Low
1498,Employee 1498,33,7.0,1,98.0,31,7.0,8.0,5.0,Low
1499,Employee 1499,40,8.0,4,66.0,43,7.0,7.0,9.0,Low
1500,Employee 1500,55,8.0,3,93.0,42,9.0,1.0,8.0,Low
1501,Employee 1501,49,6.0,2,63.0,44,6.0,5.0,5.0,Low
1502,Employee 1502,51,8.0,3,82.0,38,5.0,5.0,5.0,Low
1503,Employee 1503,25,6.0,1,60.0,43,9.0,1.0,6.0,Low
1504,Employee 1504,55,6.0,0,64.0,38,7.0,6.0,9.0,Low
1505,Employee 1505,34,8.0,2,75.0,40,7.0,6.0,6.0,Low
1506,Employee 1506,20,9.0,1,55.0,41,9.0,3.0,9.0,Low
1507,Employee 1507,46,5.0,3,99.0,39,7.0,5.0,9.0,Low
1508,Employee 1508,22,6.0,4,53.0,35,5.0,8.0,9.0,Low
1509,Employee 1509,33,9.0,3,72.0,35,6.0,5.0,6.0,Low
1510,Employee 1510,57,8.0,1,95.0,37,8.0,6.0,7.0,Low
1511,Employee 1511,50,8.0,3,53.0,43,5.0,2.0,6.0,Low
1512,Employee 1512,44,8.0,4,76.0,46,8.0,4.0,7.0,Low
1513,Employee 1513,23,7.0,2,58.0,43,9.0,2.0,6.0,Low
1514,Employee 1514,46,6.0,2,92.0,35,8.0,5.0,8.0,Low
1515,Employee 1515,45,8.0,3,72.0,47,6.0,9.0,6.0,Low
1516,Employee 1516,29,8.0,1,63.0,30,8.0,4.0,6.0,Low
1517,Employee 1517,43,8.0,1,98.0,32,5.0,1.0,8.0,Low
1518,Employee 1518,50,8.0,1,62.0,49,6.0,5.0,9.0,Low
1519,Employee 1519,28,6.0,4,62.0,44,7.0,4.0,5.0,Low
1520,Employee 1520,53,6.0,0,75.0,41,7.0,1.0,6.0,Low
1521,Employee 1521,39,5.0,4,85.0,37,7.0,5.0,8.0,Low
1522,Employee 1522,41,9.0,2,64.0,38,5.0,7.0,9.0,Low
1523,Employee 1523,32,6.0,3,89.0,35,8.0,8.0,9.0,Low
1524,Employee 1524,43,6.0,4,79.0,40,6.0,3.0,6.0,Low
1525,Employee 1525,48,5.0,1,51.0,30,5.0,1.0,9.0,Low
1526,Employee 1526,32,5.0,0,83.0,42,5.0,2.0,6.0,Low
1527,Employee 1527,36,5.0,0,51.0,42,8.0,4.0,6.0,Low
1528,Employee 1528,24,6.0,4,64.0,42,5.0,8.0,7.0,Low
1529,Employee 1529,20,6.0,2,55.0,31,8.0,2.0,7.0,Low
1530,Employee 1530,25,8.0,1,71.0,41,8.0,7.0,7.0,Low
1531,Employee 1531,20,5.0,0,85.0,42,8.0,8.0,9.0,Low
1532,Employee 1532,32,5.0,0,87.0,36,5.0,5.0,7.0,Low
1533,Employee 1533,52,8.0,4,97.0,38,8.0,9.0,9.0,Low
1534,Employee 1534,47,9.0,1,85.0,36,8.0,7.0,8.0,Low
1535,Employee 1535,57,7.0,3,50.0,43,8.0,3.0,8.0,Low
1536,Employee 1536,23,6.0,2,84.0,33,7.0,5.0,5.0,Low
1537,Employee 1537,57,5.0,3,77.0,40,7.0,2.0,8.0,Low
1538,Employee 1538,41,6.0,1,54.0,47,6.0,1.0,8.0,Low
1539,Employee 1539,21,7.0,1,85.0,37,9.0,1.0,5.0,Low
1540,Employee 1540,59,5.0,3,72.0,49,9.0,3.0,6.0,Low
1541,Employee 1541,34,5.0,4,71.0,30,9.0,9.0,6.0,Low
1542,Employee 1542,45,5.0,3,72.0,33,7.0,3.0,6.0,Low
1543,Employee 1543,57,5.0,3,63.0,37,5.0,5.0,5.0,Low
1544,Employee 1544,25,5.0,1,81.0,41,6.0,8.0,5.0,Low
1545,Employee 1545,45,7.0,4,85.0,36,8.0,1.0,8.0,Low
1546,Employee 1546,43,6.0,1,57.0,32,5.0,4.0,6.0,Low
1547,Employee 1547,39,6.0,4,58.0,32,7.0,4.0,9.0,Low
1548,Employee 1548,30,6.0,3,74.0,46,6.0,4.0,7.0,Low
1549,Employee 1549,51,7.0,3,80.0,38,8.0,9.0,7.0,Low
1550,Employee 1550,35,8.0,1,96.0,36,8.0,3.0,9.0,Low
1551,Employee 1551,46,9.0,3,61.0,47,5.0,3.0,6.0,Low
1552,Employee 1552,31,7.0,3,56.0,49,9.0,2.0,9.0,Low
1553,Employee 1553,58,7.0,0,78.0,43,9.0,3.0,5.0,Low
1554,Employee 1554,45,8.0,1,61.0,38,8.0,8.0,7.0,Low
1555,Employee 1555,47,6.0,2,58.0,46,8.0,2.0,9.0,Low
1556,Employee 1556,55,5.0,0,99.0,43,5.0,9.0,9.0,Low
1557,Employee 1557,24,5.0,4,83.0,44,7.0,4.0,9.0,Low
1558,Employee 1558,23,6.0,0,54.0,45,7.0,8.0,6.0,Low
1559,Employee 1559,48,5.0,2,84.0,30,7.0,8.0,6.0,Low
1560,Employee 1560,37,9.0,1,90.0,41,8.0,6.0,8.0,Low
1561,Employee 1561,34,9.0,4,77.0,44,6.0,8.0,6.0,Low
1562,Employee 1562,26,8.0,0,58.0,37,5.0,6.0,8.0,Low
1563,Employee 1563,47,9.0,1,89.0,36,5.0,5.0,9.0,Low
1564,Employee 1564,59,5.0,0,79.0,31,5.0,4.0,5.0,Low
1565,Employee 1565,29,8.0,3,97.0,45,7.0,2.0,8.0,Low
1566,Employee 1566,26,7.0,3,88.0,49,6.0,2.0,8.0,Low
1567,Employee 1567,29,9.0,3,69.0,35,8.0,7.0,9.0,Low
1568,Employee 1568,51,6.0,1,93.0,45,8.0,8.0,9.0,Low
1569,Employee 1569,43,6.0,0,98.0,37,5.0,2.0,8.0,Low
1570,Employee 1570,54,6.0,3,59.0,31,8.0,7.0,6.0,Low
1571,Employee 1571,32,6.0,4,90.0,34,8.0,6.0,5.0,Low
1572,Employee 1572,53,7.0,1,99.0,32,6.0,2.0,5.0,Low
1573,Employee 1573,44,6.0,3,93.0,45,9.0,7.0,7.0,Low
1574,Employee 1574,24,8.0,4,68.0,43,7.0,1.0,6.0,Low
1575,Employee 1575,55,7.0,0,58.0,47,5.0,3.0,9.0,Low
1576,Employee 1576,38,9.0,0,98.0,39,8.0,9.0,7.0,Low
1577,Employee 1577,35,9.0,2,75.0,39,5.0,9.0,6.0,Low
1578,Employee 1578,53,8.0,3,72.0,49,9.0,5.0,6.0,Low
1579,Employee 1579,30,7.0,2,95.0,36,9.0,1.0,9.0,Low
1580,Employee 1580,35,7.0,1,78.0,38,9.0,9.0,7.0,Low
1581,Employee 1581,29,8.0,4,84.0,36,5.0,6.0,6.0,Low
1582,Employee 1582,25,8.0,1,77.0,31,8.0,3.0,9.0,Low
1583,Employee 1583,45,8.0,0,83.0,33,5.0,5.0,9.0,Low
1584,Employee 1584,27,8.0,0,81.0,43,9.0,5.0,8.0,Low
1585,Employee 1585,41,7.0,0,59.0,34,6.0,1.0,8.0,Low
1586,Employee 1586,20,6.0,0,67.0,31,9.0,8.0,8.0,Low
1587,Employee 1587,33,7.0,0,99.0,43,8.0,8.0,5.0,Low
1588,Employee 1588,56,7.0,0,70.0,48,9.0,7.0,8.0,Low
1589,Employee 1589,30,6.0,3,78.0,32,6.0,9.0,9.0,Low
1590,Employee 1590,36,6.0,4,74.0,37,9.0,8.0,8.0,Low
1591,Employee 1591,55,6.0,1,57.0,49,7.0,7.0,9.0,Low
1592,Employee 1592,52,9.0,3,68.0,41,5.0,6.0,9.0,Low
1593,Employee 1593,29,5.0,1,86.0,45,9.0,1.0,8.0,Low
1594,Employee 1594,38,7.0,4,92.0,49,7.0,7.0,5.0,Low
1595,Employee 1595,38,6.0,0,77.0,49,7.0,7.0,8.0,Low
1596,Employee 1596,55,8.0,2,97.0,48,6.0,5.0,5.0,Low
1597,Employee 1597,48,9.0,0,63.0,46,8.0,4.0,6.0,Low
1598,Employee 1598,45,8.0,3,75.0,35,5.0,2.0,7.0,Low
1599,Employee 1599,56,9.0,3,54.0,31,5.0,2.0,9.0,Low
1600,Employee 1600,42,5.0,1,77.0,41,9.0,9.0,9.0,Low
1601,Employee 1601,59,9.0,2,78.0,43,8.0,6.0,5.0,Low
1602,Employee 1602,57,9.0,3,53.0,45,6.0,1.0,8.0,Low
1603,Employee 1603,32,8.0,3,99.0,39,6.0,7.0,5.0,Low
1604,Employee 1604,43,9.0,3,89.0,43,5.0,7.0,6.0,Low
1605,Employee 1605,52,7.0,4,95.0,48,9.0,2.0,9.0,Low
1606,Employee 1606,25,7.0,3,59.0,39,8.0,5.0,5.0,Low
1607,Employee 1607,53,9.0,1,68.0,38,7.0,1.0,6.0,Low
1608,Employee 1608,29,5.0,2,70.0,44,7.0,9.0,7.0,Low
1609,Employee 1609,22,9.0,2,94.0,44,5.0,6.0,6.0,Low
1610,Employee 1610,47,9.0,0,60.0,39,6.0,6.0,6.0,Low
1611,Employee 1611,36,9.0,2,56.0,32,6.0,3.0,9.0,Low
1612,Employee 1612,38,5.0,0,57.0,42,6.0,6.0,7.0,Low
1613,Employee 1613,32,7.0,2,53.0,33,9.0,9.0,8.0,Low
1614,Employee 1614,57,8.0,0,62.0,42,6.0,7.0,8.0,Low
1615,Employee 1615,51,7.0,2,78.0,40,6.0,2.0,6.0,Low
1616,Employee 1616,44,5.0,2,68.0,41,5.0,5.0,5.0,Low
1617,Employee 1617,38,8.0,2,73.0,44,5.0,9.0,8.0,Low
1618,Employee 1618,20,5.0,4,75.0,40,9.0,2.0,5.0,Low
1619,Employee 1619,27,9.0,2,90.0,35,9.0,1.0,8.0,Low
1620,Employee 1620,25,9.0,0,62.0,36,6.0,7.0,8.0,Low
1621,Employee 1621,43,9.0,4,89.0,44,9.0,5.0,7.0,Low
1622,Employee 1622,29,7.0,1,76.0,33,8.0,1.0,7.0,Low
1623,Employee 1623,38,7.0,2,56.0,44,8.0,9.0,7.0,Low
1624,Employee 1624,32,5.0,4,99.0,44,9.0,9.0,5.0,Low
1625,Employee 1625,43,8.0,4,80.0,41,7.0,5.0,8.0,Low
1626,Employee 1626,52,8.0,4,68.0,32,6.0,3.0,5.0,Low
1627,Employee 1627,57,8.0,1,66.0,32,6.0,7.0,6.0,Low
1628,Employee 1628,58,8.0,2,70.0,45,5.0,9.0,8.0,Low
1629,Employee 1629,20,9.0,1,60.0,34,8.0,6.0,7.0,Low
1630,Employee 1630,27,9.0,3,51.0,38,9.0,1.0,6.0,Low
1631,Employee 1631,33,7.0,4,78.0,44,8.0,9.0,8.0,Low
1632,Employee 1632,23,9.0,2,58.0,39,9.0,5.0,5.0,Low
1633,Employee 1633,51,6.0,3,67.0,44,8.0,4.0,6.0,Low
1634,Employee 1634,33,6.0,2,59.0,33,9.0,3.0,6.0,Low
1635,Employee 1635,40,5.0,0,97.0,44,5.0,8.0,9.0,Low
1636,Employee 1636,40,5.0,4,70.0,44,6.0,3.0,5.0,Low
1637,Employee 1637,30,6.0,4,56.0,41,8.0,3.0,7.0,Low
1638,Employee 1638,25,5.0,2,75.0,42,5.0,5.0,5.0,Low
1639,Employee 1639,28,9.0,1,62.0,30,7.0,1.0,6.0,Low
1640,Employee 1640,56,6.0,0,87.0,31,7.0,8.0,5.0,Low
1641,Employee 1641,26,8.0,3,98.0,41,9.0,8.0,6.0,Low
1642,Employee 1642,48,5.0,0,75.0,39,6.0,9.0,6.0,Low
1643,Employee 1643,28,9.0,2,85.0,33,9.0,3.0,6.0,Low
1644,Employee 1644,44,5.0,1,74.0,34,9.0,9.0,8.0,Low
1645,Employee 1645,21,7.0,1,63.0,49,5.0,3.0,8.0,Low
1646,Employee 1646,21,9.0,1,54.0,39,9.0,6.0,9.0,Low
1647,Employee 1647,26,7.0,3,56.0,47,6.0,8.0,5.0,Low
1648,Employee 1648,48,7.0,1,73.0,41,7.0,6.0,9.0,Low
1649,Employee 1649,53,5.0,3,50.0,43,7.0,5.0,8.0,Low
1650,Employee 1650,40,7.0,3,64.0,40,8.0,8.0,7.0,Low
1651,Employee 1651,42,6.0,0,82.0,44,6.0,3.0,6.0,Low
1652,Employee 1652,52,8.0,1,84.0,40,6.0,2.0,9.0,Low
1653,Employee 1653,28,5.0,0,80.0,31,6.0,7.0,5.0,Low
1654,Employee 1654,24,8.0,0,70.0,32,5.0,9.0,7.0,Low
1655,Employee 1655,28,8.0,0,69.0,40,6.0,1.0,8.0,Low
1656,Employee 1656,39,8.0,1,85.0,37,9.0,9.0,6.0,Low
1657,Employee 1657,59,5.0,2,99.0,30,8.0,3.0,6.0,Low
1658,Employee 1658,51,6.0,3,99.0,34,9.0,7.0,6.0,Low
1659,Employee 1659,45,8.0,3,95.0,39,5.0,3.0,8.0,Low
1660,Employee 1660,22,7.0,4,74.0,34,9.0,7.0,9.0,Low
1661,Employee 1661,42,5.0,2,83.0,33,7.0,5.0,6.0,Low
1662,Employee 1662,29,5.0,3,75.0,32,7.0,2.0,9.0,Low
1663,Employee 1663,51,7.0,2,98.0,45,8.0,6.0,8.0,Low
1664,Employee 1664,46,7.0,0,68.0,41,8.0,4.0,7.0,Low
1665,Employee 1665,46,5.0,2,61.0,30,5.0,3.0,8.0,Low
1666,Employee 1666,22,6.0,3,90.0,30,9.0,4.0,9.0,Low
1667,Employee 1667,32,7.0,3,53.0,42,6.0,3.0,9.0,Low
1668,Employee 1668,46,7.0,1,99.0,32,6.0,3.0,9.0,Low
1669,Employee 1669,48,9.0,2,84.0,32,5.0,9.0,6.0,Low
1670,Employee 1670,21,6.0,2,83.0,45,5.0,8.0,5.0,Low
1671,Employee 1671,45,5.0,1,66.0,39,7.0,3.0,6.0,Low
1672,Employee 1672,36,6.0,4,87.0,48,9.0,3.0,7.0,Low
1673,Employee 1673,29,8.0,1,57.0,46,9.0,4.0,9.0,Low
1674,Employee 1674,33,9.0,1,80.0,40,5.0,9.0,7.0,Low
1675,Employee 1675,26,7.0,4,78.0,32,9.0,5.0,9.0,Low
1676,Employee 1676,55,9.0,1,56.0,40,6.0,8.0,9.0,Low
1677,Employee 1677,38,7.0,4,80.0,44,7.0,4.0,9.0,Low
1678,Employee 1678,33,8.0,4,99.0,31,5.0,2.0,5.0,Low
1679,Employee 1679,23,9.0,0,69.0,32,7.0,4.0,9.0,Low
1680,Employee 1680,25,8.0,1,88.0,44,6.0,5.0,9.0,Low
1681,Employee 1681,38,6.0,3,52.0,32,9.0,9.0,7.0,Low
1682,Employee 1682,34,8.0,1,95.0,41,8.0,7.0,9.0,Low
1683,Employee 1683,24,6.0,3,86.0,47,9.0,3.0,8.0,Low
1684,Employee 1684,43,9.0,3,61.0,34,6.0,2.0,8.0,Low
1685,Employee 1685,57,9.0,1,66.0,44,5.0,2.0,7.0,Low
1686,Employee 1686,49,6.0,4,77.0,35,6.0,4.0,7.0,Low
1687,Employee 1687,53,6.0,1,70.0,36,7.0,2.0,9.0,Low
1688,Employee 1688,32,6.0,4,80.0,32,7.0,9.0,8.0,Low
1689,Employee 1689,38,8.0,4,86.0,37,5.0,9.0,7.0,Low
1690,Employee 1690,42,7.0,3,82.0,43,8.0,6.0,5.0,Low
1691,Employee 1691,33,7.0,1,51.0,41,6.0,9.0,9.0,Low
1692,Employee 1692,44,5.0,4,94.0,30,8.0,3.0,7.0,Low
1693,Employee 1693,48,7.0,4,56.0,32,5.0,7.0,8.0,Low
1694,Employee 1694,43,5.0,2,50.0,33,8.0,5.0,6.0,Low
1695,Employee 1695,57,5.0,3,95.0,46,8.0,2.0,6.0,Low
1696,Employee 1696,56,6.0,3,74.0,37,9.0,1.0,5.0,Low
1697,Employee 1697,34,7.0,2,99.0,45,9.0,8.0,6.0,Low
1698,Employee 1698,41,7.0,3,93.0,33,5.0,6.0,7.0,Low
1699,Employee 1699,39,7.0,3,97.0,41,8.0,5.0,5.0,Low
1700,Employee 1700,22,9.0,2,86.0,37,5.0,5.0,8.0,Low
1701,Employee 1701,48,9.0,2,74.0,36,8.0,8.0,5.0,Low
1702,Employee 1702,46,9.0,3,87.0,43,7.0,2.0,6.0,Low
1703,Employee 1703,29,7.0,4,94.0,34,6.0,7.0,9.0,Low
1704,Employee 1704,20,7.0,3,79.0,41,5.0,9.0,9.0,Low
1705,Employee 1705,25,6.0,0,69.0,45,7.0,9.0,9.0,Low
1706,Employee 1706,45,6.0,3,94.0,31,5.0,4.0,5.0,Low
1707,Employee 1707,34,8.0,1,78.0,42,8.0,8.0,5.0,Low
1708,Employee 1708,42,8.0,1,56.0,45,8.0,9.0,6.0,Low
1709,Employee 1709,43,7.0,2,72.0,48,6.0,7.0,9.0,Low
1710,Employee 1710,57,5.0,1,77.0,42,8.0,3.0,7.0,Low
1711,Employee 1711,55,6.0,0,75.0,40,9.0,5.0,6.0,Low
1712,Employee 1712,46,9.0,3,69.0,30,8.0,5.0,8.0,Low
